jobid, gpu type, gpu id, walltime (s), completion date
d5f517888b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-c9279db4-142f-8728-18ae-8cff89aaece0/12/0, 1224, 2022-02-11T16:57:04.297534
d637d12c8b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-3b64fdc4-1b86-910a-3dc0-82377dc235ea/12/0, 1368, 2022-02-11T18:43:52.106482
d66d85388b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-3b64fdc4-1b86-910a-3dc0-82377dc235ea/11/0, 1764, 2022-02-11T18:52:22.938195
d6a57dd08b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-e240dd56-24bc-45a2-742f-fda46a2cbb64/7/0, 1440, 2022-02-11T17:02:43.717901
d6e3ee8a8b2011ec83fa141877284d92, A100-SXM4-40GB MIG 3g.20gb, MIG-GPU-8ac72b4c-7c29-d5a3-b1e1-0a0b6413ce4b/2/0, 864, 2022-02-11T18:38:15.151876
d72a9b968b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-e240dd56-24bc-45a2-742f-fda46a2cbb64/8/0, 1404, 2022-02-11T16:59:54.384424
d760a8948b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-e240dd56-24bc-45a2-742f-fda46a2cbb64/13/0, 1620, 2022-02-11T17:05:32.443095
d799c5b68b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-e240dd56-24bc-45a2-742f-fda46a2cbb64/12/0, 1476, 2022-02-11T17:02:43.600645
d7ccb3868b2011eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-4816904a-d330-c4cf-07fc-247a2d176195/3/0, 936, 2022-02-11T18:41:04.024891
d81034128b2011eca422141877284d92, , MIG-GPU-6d722577-a99e-2eae-bf39-9a2f4842b29e/0/0, 720, 2022-02-23T03:07:24.450125
d8651d568b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-e240dd56-24bc-45a2-742f-fda46a2cbb64/10/0, 1584, 2022-02-11T17:05:31.518449
d89d50d68b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-e240dd56-24bc-45a2-742f-fda46a2cbb64/9/0, 1440, 2022-02-11T17:02:43.741876
d8e892ee8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 7g.40gb, MIG-GPU-0b1d4594-a265-f0c6-9d9e-7769d583bce0/0/0, 756, 2022-02-11T16:54:15.168377
d930638a8b2011ec83fa141877284d92, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-4816904a-d330-c4cf-07fc-247a2d176195/5/0, 1008, 2022-02-11T18:43:52.079920
d97ea4e68b2011ec934d141877284d92, A100-SXM4-40GB MIG 7g.40gb, MIG-GPU-aaf621f9-238f-e407-c499-092737d091f0/0/0, 972, 2022-02-11T18:43:51.994104
d9bdf5568b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-a16a516b-993e-aef6-987b-4d8fa984d155/12/0, 1476, 2022-02-11T17:05:31.070394
d9f9daa88b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/13/0, 1260, 2022-02-15T00:20:48.281520
da3537608b2011ec934d141877284d92, A100-SXM4-40GB MIG 7g.40gb, MIG-GPU-4d383f1e-1cb3-5fa2-fa8a-97df964553a4/0/0, 864, 2022-02-11T16:57:04.316582
da65aa588b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/11/0, 1548, 2022-02-15T00:27:45.993420
da9aa2f88b2011ec83fa141877284d92, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-4816904a-d330-c4cf-07fc-247a2d176195/6/0, 1008, 2022-02-11T18:46:43.215511
dad9c4e28b2011ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-3b64fdc4-1b86-910a-3dc0-82377dc235ea/13/0, 1332, 2022-02-11T18:52:22.927755
db25c6d08b2011ecb423141877284d92, A100-SXM4-40GB MIG 3g.20gb, MIG-GPU-8c8287ff-09fa-05d6-5f12-99bde48f7b32/2/0, 900, 2022-02-11T16:57:04.272773
db6e29ac8b2011ec934d141877284d92, A100-SXM4-40GB MIG 7g.40gb, MIG-GPU-aaf621f9-238f-e407-c499-092737d091f0/0/0, 972, 2022-02-11T16:57:04.467443
dbaa1a028b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-3b64fdc4-1b86-910a-3dc0-82377dc235ea/7/0, 1512, 2022-02-11T19:00:48.744287
dbe7eb168b2011ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-a16a516b-993e-aef6-987b-4d8fa984d155/9/0, 1260, 2022-02-11T17:02:43.614287
dc1b15c28b2011eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, MIG-GPU-00bd3b8d-6724-c6b8-508a-80e6a71402e0/2/0, 936, 2022-02-11T16:59:54.332829
dc52b68a8b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-a16a516b-993e-aef6-987b-4d8fa984d155/11/0, 1656, 2022-02-11T17:08:20.656185
dc8baeea8b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-a16a516b-993e-aef6-987b-4d8fa984d155/8/0, 1512, 2022-02-11T17:05:32.623258
dcd63b9a8b2011ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-a16a516b-993e-aef6-987b-4d8fa984d155/7/0, 1296, 2022-02-11T17:02:43.576566
dd0a46ba8b2011ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-a0acd737-6aa7-cc8d-c8c1-a61564c9c01a/6/0, 972, 2022-02-11T16:59:54.265985
dd47083e8b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-3b64fdc4-1b86-910a-3dc0-82377dc235ea/14/0, 1512, 2022-02-11T19:03:33.949073
dd80a8fa8b2011ec83fa141877284d92, A100-SXM4-40GB MIG 3g.20gb, MIG-GPU-8ac72b4c-7c29-d5a3-b1e1-0a0b6413ce4b/2/0, 972, 2022-02-11T16:59:54.342485
ddc5eb228b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-a16a516b-993e-aef6-987b-4d8fa984d155/10/0, 1296, 2022-02-11T17:02:43.565594
de0485588b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/12/0, 1368, 2022-02-15T00:27:46.014546
de427b428b2011ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-3b64fdc4-1b86-910a-3dc0-82377dc235ea/8/0, 1476, 2022-02-11T17:08:20.742921
de7f5ddc8b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/8/0, 1512, 2022-02-15T01:30:56.402059
debce83c8b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-3b64fdc4-1b86-910a-3dc0-82377dc235ea/9/0, 1188, 2022-02-11T17:02:43.707388
def5279c8b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-3b64fdc4-1b86-910a-3dc0-82377dc235ea/12/0, 1404, 2022-02-11T17:08:20.608518
df2457a68b2011eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, MIG-GPU-8ac72b4c-7c29-d5a3-b1e1-0a0b6413ce4b/1/0, 1044, 2022-02-11T17:02:43.543749
df6805aa8b2011ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-3b64fdc4-1b86-910a-3dc0-82377dc235ea/14/0, 1368, 2022-02-11T17:08:20.542597
df9e05248b2011ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-4816904a-d330-c4cf-07fc-247a2d176195/5/0, 828, 2022-02-11T16:59:54.306718
dfdd71508b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-3b64fdc4-1b86-910a-3dc0-82377dc235ea/7/0, 1260, 2022-02-11T17:05:32.590518
e01159fc8b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-3b64fdc4-1b86-910a-3dc0-82377dc235ea/11/0, 1584, 2022-02-11T17:11:09.568096
e05b7ef68b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/9/0, 1476, 2022-02-15T01:30:56.359276
e0a8e5608b2011ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-a0acd737-6aa7-cc8d-c8c1-a61564c9c01a/5/0, 900, 2022-02-11T17:02:43.555605
e0e213948b2011ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-6e0a99e0-f889-fb1f-0d6d-cff42b3adaee/3/0, 936, 2022-02-11T17:02:43.835688
e11dd35c8b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-3b64fdc4-1b86-910a-3dc0-82377dc235ea/9/0, 1512, 2022-02-11T19:06:19.143822
e1554cd88b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-3b64fdc4-1b86-910a-3dc0-82377dc235ea/7/0, 1476, 2022-02-11T19:59:34.490569
e187025a8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-a0acd737-6aa7-cc8d-c8c1-a61564c9c01a/3/0, 900, 2022-02-11T17:02:43.881741
e1c52f3a8b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/13/0, 1404, 2022-02-15T01:34:23.761887
e20a29508b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/9/0, 1584, 2022-02-15T12:54:43.774935
e24aa2e68b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/7/0, 1476, 2022-02-15T01:37:54.557579
e283a8ca8b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/12/0, 1224, 2022-02-15T12:50:59.062019
e2c6ebd08b2011eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, MIG-GPU-8ac72b4c-7c29-d5a3-b1e1-0a0b6413ce4b/1/0, 936, 2022-02-11T18:55:16.553587
e30e62808b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/10/0, 1512, 2022-02-15T00:34:49.558535
e34521bc8b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6a50c2e9-a6ce-d896-51f0-8b70b3523d52/14/0, 1404, 2022-02-11T17:11:09.554724
e37a1a208b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6a50c2e9-a6ce-d896-51f0-8b70b3523d52/8/0, 1188, 2022-02-11T17:05:32.603221
e3b107248b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6a50c2e9-a6ce-d896-51f0-8b70b3523d52/12/0, 1332, 2022-02-11T17:08:20.643837
e3f483328b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6a50c2e9-a6ce-d896-51f0-8b70b3523d52/9/0, 1512, 2022-02-11T17:11:09.587055
e43491488b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/8/0, 1404, 2022-02-15T00:41:48.189267
e469ee7e8b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/13/0, 1260, 2022-02-15T00:41:48.172308
e4a138028b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/9/0, 1404, 2022-02-15T13:47:41.649667
e4df35808b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6a50c2e9-a6ce-d896-51f0-8b70b3523d52/11/0, 1548, 2022-02-11T17:11:09.515476
e51f44228b2011eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-4816904a-d330-c4cf-07fc-247a2d176195/3/0, 1044, 2022-02-11T18:58:02.341138
e560276c8b2011ecb423141877284d92, A100-SXM4-40GB MIG 3g.20gb, MIG-GPU-00bd3b8d-6724-c6b8-508a-80e6a71402e0/1/0, 828, 2022-02-11T17:02:43.846156
e59efea68b2011eca422141877284d92, A100-SXM4-40GB MIG 7g.40gb, MIG-GPU-0b1d4594-a265-f0c6-9d9e-7769d583bce0/0/0, 864, 2022-02-11T17:08:20.532230
e5da8cf08b2011ec83fa141877284d92, , MIG-GPU-2bcf27dd-188d-bd56-c641-e6d67bc16af7/5/0, 1008, 2022-02-23T03:04:38.723543
e61c194a8b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-c9279db4-142f-8728-18ae-8cff89aaece0/12/0, 1404, 2022-02-11T17:19:32.298881
e65470a68b2011eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-4816904a-d330-c4cf-07fc-247a2d176195/5/0, 900, 2022-02-11T18:58:02.375276
e69210aa8b2011ecb423141877284d92, A100-SXM4-40GB MIG 7g.40gb, MIG-GPU-4d383f1e-1cb3-5fa2-fa8a-97df964553a4/0/0, 828, 2022-02-11T17:11:09.528972
e6c7f6168b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-3b64fdc4-1b86-910a-3dc0-82377dc235ea/8/0, 1512, 2022-02-11T19:09:09.400972
e701889a8b2011ec83fa141877284d92, A100-SXM4-40GB MIG 3g.20gb, MIG-GPU-8c8287ff-09fa-05d6-5f12-99bde48f7b32/2/0, 936, 2022-02-11T17:13:57.370642
e73a576a8b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-c9279db4-142f-8728-18ae-8cff89aaece0/8/0, 1224, 2022-02-11T17:19:32.218653
e77739148b2011eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-4816904a-d330-c4cf-07fc-247a2d176195/6/0, 972, 2022-02-11T19:00:48.789509
e7bf727e8b2011ecb423141877284d92, A100-SXM4-40GB MIG 3g.20gb, MIG-GPU-8ac72b4c-7c29-d5a3-b1e1-0a0b6413ce4b/1/0, 1260, 2022-02-11T19:56:45.689110
e800c7e28b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-3b64fdc4-1b86-910a-3dc0-82377dc235ea/12/0, 1368, 2022-02-11T19:06:19.154420
e83df5908b2011ec83fa141877284d92, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-4816904a-d330-c4cf-07fc-247a2d176195/5/0, 936, 2022-02-11T20:13:26.450153
e87a8a648b2011ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-a0acd737-6aa7-cc8d-c8c1-a61564c9c01a/6/0, 936, 2022-02-11T17:16:42.449115
e8be3b388b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-3b64fdc4-1b86-910a-3dc0-82377dc235ea/13/0, 1584, 2022-02-11T19:20:12.492419
e8f3d5908b2011ec83fa141877284d92, A100-SXM4-40GB MIG 7g.40gb, MIG-GPU-aaf621f9-238f-e407-c499-092737d091f0/0/0, 900, 2022-02-11T19:11:54.720031
e92f48be8b2011eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-4816904a-d330-c4cf-07fc-247a2d176195/5/0, 756, 2022-02-11T17:13:57.398999
e97273aa8b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-3b64fdc4-1b86-910a-3dc0-82377dc235ea/12/0, 1404, 2022-02-11T20:02:20.309302
e9b883548b2011ec9af0141877284d92, A100-SXM4-40GB MIG 3g.20gb, MIG-GPU-8ac72b4c-7c29-d5a3-b1e1-0a0b6413ce4b/2/0, 1044, 2022-02-11T17:16:42.459158
e9f346108b2011eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, MIG-GPU-8ac72b4c-7c29-d5a3-b1e1-0a0b6413ce4b/1/0, 972, 2022-02-11T17:19:32.271801
ea28f71a8b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/9/0, 1260, 2022-02-15T00:45:23.144901
ea65f02a8b2011eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, MIG-GPU-8ac72b4c-7c29-d5a3-b1e1-0a0b6413ce4b/2/0, 936, 2022-02-11T19:11:54.661419
ea9a66848b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/9/0, 1584, 2022-02-15T12:58:26.514574
ead280468b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-3b64fdc4-1b86-910a-3dc0-82377dc235ea/14/0, 1440, 2022-02-11T20:05:06.601452
eb0d81148b2011eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-4816904a-d330-c4cf-07fc-247a2d176195/3/0, 864, 2022-02-11T19:14:44.088070
eb4b1a108b2011ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-4816904a-d330-c4cf-07fc-247a2d176195/3/0, 936, 2022-02-11T20:13:26.357548
eb8bd8168b2011eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-4816904a-d330-c4cf-07fc-247a2d176195/5/0, 1116, 2022-02-11T19:20:12.464686
ebc36bbe8b2011ec83fa141877284d92, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-4816904a-d330-c4cf-07fc-247a2d176195/6/0, 1044, 2022-02-11T19:20:12.501997
ebf9d6228b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/11/0, 1260, 2022-02-15T01:41:19.323932
ec2fec768b2011eca4d7141877284d92, A100-SXM4-40GB MIG 7g.40gb, MIG-GPU-aaf621f9-238f-e407-c499-092737d091f0/0/0, 900, 2022-02-11T20:13:26.346164
ec6786e08b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/7/0, 1548, 2022-02-15T00:52:22.476506
eca2291c8b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-3b64fdc4-1b86-910a-3dc0-82377dc235ea/9/0, 1404, 2022-02-11T17:27:50.756206
ecdb1c0e8b2011ec83fa141877284d92, A100-SXM4-40GB MIG 3g.20gb, MIG-GPU-8ac72b4c-7c29-d5a3-b1e1-0a0b6413ce4b/1/0, 900, 2022-02-11T20:13:26.383235
ed158fba8b2011ecb423141877284d92, A100-SXM4-40GB MIG 3g.20gb, MIG-GPU-8ac72b4c-7c29-d5a3-b1e1-0a0b6413ce4b/2/0, 1332, 2022-02-11T20:21:42.589160
ed5ac4a48b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-3b64fdc4-1b86-910a-3dc0-82377dc235ea/7/0, 1548, 2022-02-11T20:27:12.893599
ed96616c8b2011ec83fa141877284d92, A100-SXM4-40GB MIG 7g.40gb, MIG-GPU-aaf621f9-238f-e407-c499-092737d091f0/0/0, 900, 2022-02-11T19:25:54.171244
edcf12148b2011ec9af0141877284d92, A100-SXM4-40GB MIG 3g.20gb, MIG-GPU-8ac72b4c-7c29-d5a3-b1e1-0a0b6413ce4b/2/0, 864, 2022-02-11T19:25:54.183075
ee0903b68b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-3b64fdc4-1b86-910a-3dc0-82377dc235ea/8/0, 1404, 2022-02-11T20:24:26.963632
ee414d168b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/8/0, 1512, 2022-02-15T02:51:55.245404
ee7998888b2011eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-4816904a-d330-c4cf-07fc-247a2d176195/5/0, 972, 2022-02-11T17:30:46.537825
eeae05788b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-3b64fdc4-1b86-910a-3dc0-82377dc235ea/8/0, 1224, 2022-02-11T19:34:21.047432
eeea88fe8b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-3b64fdc4-1b86-910a-3dc0-82377dc235ea/11/0, 1368, 2022-02-11T19:37:09.814504
ef2288628b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-3b64fdc4-1b86-910a-3dc0-82377dc235ea/9/0, 1548, 2022-02-11T19:39:55.898853
ef5464688b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-3b64fdc4-1b86-910a-3dc0-82377dc235ea/12/0, 1404, 2022-02-11T19:37:09.734850
ef8550148b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-3b64fdc4-1b86-910a-3dc0-82377dc235ea/7/0, 1332, 2022-02-11T19:37:09.709530
efb4c2688b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/13/0, 1404, 2022-02-15T13:51:32.641823
efe904e28b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-3b64fdc4-1b86-910a-3dc0-82377dc235ea/14/0, 1548, 2022-02-11T19:39:55.880983
f02479a08b2011eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, MIG-GPU-8ac72b4c-7c29-d5a3-b1e1-0a0b6413ce4b/1/0, 1080, 2022-02-11T19:37:09.784303
f05bb56e8b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/8/0, 1260, 2022-02-15T12:54:43.851001
f09fd4c48b2011eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-4816904a-d330-c4cf-07fc-247a2d176195/6/0, 1008, 2022-02-11T19:37:09.804814
f0d49a608b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/11/0, 1620, 2022-02-15T00:55:56.205507
f109d3a68b2011ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-4816904a-d330-c4cf-07fc-247a2d176195/5/0, 1080, 2022-02-11T19:37:09.720397
f1407afa8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-4816904a-d330-c4cf-07fc-247a2d176195/3/0, 864, 2022-02-11T19:37:09.759663
f177197a8b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/11/0, 1404, 2022-02-15T12:54:43.765244
f1b38d568b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-3b64fdc4-1b86-910a-3dc0-82377dc235ea/13/0, 1548, 2022-02-11T19:45:28.785714
f1f1087a8b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/12/0, 1512, 2022-02-15T00:55:56.194626
f2385f908b2011ec9af0141877284d92, A100-SXM4-40GB MIG 3g.20gb, MIG-GPU-8ac72b4c-7c29-d5a3-b1e1-0a0b6413ce4b/2/0, 792, 2022-02-11T19:39:55.753468
f27f9dd88b2011eca4d7141877284d92, A100-SXM4-40GB MIG 7g.40gb, MIG-GPU-aaf621f9-238f-e407-c499-092737d091f0/0/0, 828, 2022-02-11T19:39:55.763715
f2bb8f468b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-3b64fdc4-1b86-910a-3dc0-82377dc235ea/8/0, 1584, 2022-02-11T19:59:34.427315
f2f289ec8b2011eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-4816904a-d330-c4cf-07fc-247a2d176195/3/0, 1260, 2022-02-11T19:56:45.699496
f32633aa8b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/7/0, 1296, 2022-02-15T12:58:26.570541
f36178848b2011ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-4816904a-d330-c4cf-07fc-247a2d176195/5/0, 1188, 2022-02-11T19:56:45.320896
f3941e428b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-3b64fdc4-1b86-910a-3dc0-82377dc235ea/7/0, 1548, 2022-02-11T20:52:09.730484
f3d8f27e8b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-3b64fdc4-1b86-910a-3dc0-82377dc235ea/11/0, 1512, 2022-02-11T20:02:20.248320
f40d4e028b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-3b64fdc4-1b86-910a-3dc0-82377dc235ea/9/0, 1296, 2022-02-11T20:02:20.213999
f44b9d248b2011ec83fa141877284d92, A100-SXM4-40GB MIG 7g.40gb, MIG-GPU-aaf621f9-238f-e407-c499-092737d091f0/0/0, 972, 2022-02-11T19:56:45.775346
f5b449f48b2011ec9af0141877284d92, A100-SXM4-40GB MIG 3g.20gb, MIG-GPU-8ac72b4c-7c29-d5a3-b1e1-0a0b6413ce4b/2/0, 1080, 2022-02-11T19:59:34.441366
f63f6c3c8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-6799bd2e-21c8-7d21-95c5-74bc10f2dba5/13/0, 1404, 2022-02-15T13:17:19.357458
f6c446a08b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-3b64fdc4-1b86-910a-3dc0-82377dc235ea/13/0, 1296, 2022-02-11T20:07:53.391153
f71eefba8b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-3b64fdc4-1b86-910a-3dc0-82377dc235ea/12/0, 1476, 2022-02-11T20:24:26.943577
f75fef1a8b2011eca422141877284d92, , MIG-GPU-2bcf27dd-188d-bd56-c641-e6d67bc16af7/4/0, 936, 2022-02-23T03:12:56.344509
f798b26e8b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-bf801fcf-fb25-505e-e65b-015ad76f7f35/13/0, 1476, 2022-02-15T13:02:12.977028
f7ddc9ee8b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-3b64fdc4-1b86-910a-3dc0-82377dc235ea/14/0, 1260, 2022-02-11T20:24:26.953751
